cartodb_id,the_geom,number,borough,eachdate
6775,,1,QUEENS,2014-08-16
6776,,1,BROOKLYN,2014-08-17
6777,,6,QUEENS,2014-08-17
6778,,6,MANHATTAN,2014-08-17
6779,,21,BROOKLYN,2014-08-18
6780,,8,QUEENS,2014-08-18
6781,,1,STATEN ISLAND,2014-08-18
6782,,2,MANHATTAN,2014-08-18
6783,,15,BRONX,2014-08-18
6784,,7,QUEENS,2014-08-19
6785,,17,BRONX,2014-08-19
6786,,7,MANHATTAN,2014-08-19
6787,,12,BROOKLYN,2014-08-19
6788,,3,MANHATTAN,2014-08-20
6789,,17,BROOKLYN,2014-08-20
6790,,14,BRONX,2014-08-20
6791,,7,QUEENS,2014-08-20
6792,,11,BROOKLYN,2014-08-21
6793,,10,QUEENS,2014-08-21
6794,,33,BRONX,2014-08-21
6795,,4,MANHATTAN,2014-08-21
6796,,2,QUEENS,2014-08-22
6797,,10,BROOKLYN,2014-08-22
6798,,1,BRONX,2014-08-22
6799,,2,BROOKLYN,2014-08-23
6800,,1,BRONX,2014-08-23
6801,,3,MANHATTAN,2014-08-23
6802,,3,QUEENS,2014-08-23
6803,,4,QUEENS,2014-08-24
6804,,1,MANHATTAN,2014-08-24
6805,,2,STATEN ISLAND,2014-08-24
6806,,12,BROOKLYN,2014-08-24
6807,,4,MANHATTAN,2014-08-25
6808,,2,STATEN ISLAND,2014-08-25
6809,,14,BRONX,2014-08-25
6810,,1,QUEENS,2014-08-25
6811,,40,BROOKLYN,2014-08-25
6812,,21,QUEENS,2014-08-26
6813,,8,MANHATTAN,2014-08-26
6814,,1,STATEN ISLAND,2014-08-26
6815,,20,BROOKLYN,2014-08-26
6816,,17,BRONX,2014-08-26
6817,,20,BROOKLYN,2014-08-27
6818,,5,MANHATTAN,2014-08-27
6819,,13,QUEENS,2014-08-27
6820,,25,BRONX,2014-08-27
6821,,5,BRONX,2014-08-28
6822,,91,BROOKLYN,2014-08-28
6823,,7,QUEENS,2014-08-28
6824,,1,MANHATTAN,2014-08-28
6825,,1,STATEN ISLAND,2014-08-29
6826,,21,BROOKLYN,2014-08-29
6827,,3,QUEENS,2014-08-29
6828,,5,BRONX,2014-08-29
6829,,1,MANHATTAN,2014-08-30
6830,,2,BRONX,2014-08-30
6831,,5,BROOKLYN,2014-08-30
6832,,5,QUEENS,2014-08-30
6833,,2,MANHATTAN,2014-08-31
6834,,1,BRONX,2014-08-31
6835,,5,BROOKLYN,2014-08-31
6836,,1,QUEENS,2014-08-31
6837,,1,MANHATTAN,2014-09-01
6838,,18,BROOKLYN,2014-09-01
6839,,13,BROOKLYN,2014-09-02
6840,,5,QUEENS,2014-09-02
6841,,2,STATEN ISLAND,2014-09-02
6842,,2,BRONX,2014-09-02
6843,,2,MANHATTAN,2014-09-02
6844,,3,QUEENS,2014-09-03
6845,,8,BRONX,2014-09-03
6846,,3,STATEN ISLAND,2014-09-03
6847,,1,MANHATTAN,2014-09-03
6848,,10,BROOKLYN,2014-09-03
6849,,18,QUEENS,2014-09-04
6850,,32,BROOKLYN,2014-09-04
6851,,12,BRONX,2014-09-04
6852,,10,MANHATTAN,2014-09-04
6853,,3,QUEENS,2014-09-05
6854,,5,MANHATTAN,2014-09-05
6855,,17,BROOKLYN,2014-09-05
6856,,11,BROOKLYN,2014-09-06
6857,,2,QUEENS,2014-09-06
6858,,1,BRONX,2014-09-06
6859,,5,BROOKLYN,2014-09-07
6860,,2,MANHATTAN,2014-09-07
6861,,13,BRONX,2014-09-07
6862,,1,BRONX,2014-09-08
6863,,14,BROOKLYN,2014-09-08
6864,,2,MANHATTAN,2014-09-08
6865,,11,QUEENS,2014-09-08
6866,,19,BROOKLYN,2014-09-09
6867,,4,STATEN ISLAND,2014-09-09
6868,,4,BRONX,2014-09-09
6869,,14,QUEENS,2014-09-09
6870,,3,MANHATTAN,2014-09-10
6871,,13,BRONX,2014-09-10
6872,,3,QUEENS,2014-09-10
6873,,9,STATEN ISLAND,2014-09-10
6874,,7,BROOKLYN,2014-09-10
6875,,11,BRONX,2014-09-11
6876,,7,QUEENS,2014-09-11
6877,,24,BROOKLYN,2014-09-11
6878,,14,MANHATTAN,2014-09-11
6879,,15,STATEN ISLAND,2014-09-11
6880,,8,QUEENS,2014-09-12
6881,,6,BRONX,2014-09-12
6882,,18,BROOKLYN,2014-09-12
6883,,3,MANHATTAN,2014-09-12
6884,,8,BROOKLYN,2014-09-13
6885,,3,BROOKLYN,2014-09-14
6886,,2,MANHATTAN,2014-09-14
6887,,1,QUEENS,2014-09-14
6888,,10,BROOKLYN,2014-09-15
6889,,1,BRONX,2014-09-15
6890,,2,MANHATTAN,2014-09-15
6891,,9,QUEENS,2014-09-16
6892,,2,MANHATTAN,2014-09-16
6893,,11,BROOKLYN,2014-09-16
6894,,2,BRONX,2014-09-16
6895,,5,MANHATTAN,2014-09-17
6896,,1,BRONX,2014-09-17
6897,,8,QUEENS,2014-09-17
6898,,20,BROOKLYN,2014-09-17
6899,,11,QUEENS,2014-09-18
6900,,9,MANHATTAN,2014-09-18
6901,,4,BRONX,2014-09-18
6902,,5,STATEN ISLAND,2014-09-18
6903,,24,BROOKLYN,2014-09-18
6904,,7,QUEENS,2014-09-19
6905,,44,BROOKLYN,2014-09-19
6906,,2,STATEN ISLAND,2014-09-19
6907,,3,BRONX,2014-09-19
6908,,26,MANHATTAN,2014-09-19
6909,,7,BROOKLYN,2014-09-20
6910,,6,MANHATTAN,2014-09-20
6911,,4,QUEENS,2014-09-20
6912,,2,BRONX,2014-09-20
6913,,2,STATEN ISLAND,2014-09-20
6914,,3,QUEENS,2014-09-21
6915,,8,BROOKLYN,2014-09-21
6916,,1,BRONX,2014-09-21
6917,,1,MANHATTAN,2014-09-21
6918,,22,MANHATTAN,2014-09-22
6919,,2,BRONX,2014-09-22
6920,,7,QUEENS,2014-09-22
6921,,6,BROOKLYN,2014-09-22
6922,,3,QUEENS,2014-09-23
6923,,37,BROOKLYN,2014-09-23
6924,,3,MANHATTAN,2014-09-23
6925,,7,BRONX,2014-09-23
6926,,8,MANHATTAN,2014-09-24
6927,,4,QUEENS,2014-09-24
6928,,2,BRONX,2014-09-24
6929,,56,BROOKLYN,2014-09-24
6930,,3,MANHATTAN,2014-09-25
6931,,10,QUEENS,2014-09-25
6932,,24,BROOKLYN,2014-09-25
6933,,1,STATEN ISLAND,2014-09-25
6934,,10,BRONX,2014-09-25
6935,,25,BROOKLYN,2014-09-26
6936,,6,BRONX,2014-09-26
6937,,2,MANHATTAN,2014-09-26
6938,,9,QUEENS,2014-09-26
6939,,11,BROOKLYN,2014-09-27
6940,,3,MANHATTAN,2014-09-27
6941,,1,QUEENS,2014-09-27
6942,,12,BROOKLYN,2014-09-28
6943,,6,QUEENS,2014-09-28
6944,,5,MANHATTAN,2014-09-28
6945,,3,BRONX,2014-09-28
6946,,14,BROOKLYN,2014-09-29
6947,,2,BRONX,2014-09-29
6948,,8,MANHATTAN,2014-09-29
6949,,3,QUEENS,2014-09-29
6950,,5,QUEENS,2014-09-30
6951,,1,STATEN ISLAND,2014-09-30
6952,,13,BROOKLYN,2014-09-30
6953,,14,MANHATTAN,2014-09-30
6954,,16,BROOKLYN,2014-10-01
6955,,4,MANHATTAN,2014-10-01
6956,,7,QUEENS,2014-10-01
6957,,1,STATEN ISLAND,2014-10-01
6958,,3,BRONX,2014-10-01
6959,,2,BRONX,2014-10-02
6960,,6,MANHATTAN,2014-10-02
6961,,5,QUEENS,2014-10-02
6962,,13,BROOKLYN,2014-10-02
6963,,1,STATEN ISLAND,2014-10-02
6964,,9,BROOKLYN,2014-10-03
6965,,7,QUEENS,2014-10-03
6966,,7,MANHATTAN,2014-10-03
6967,,1,STATEN ISLAND,2014-10-03
6968,,8,MANHATTAN,2014-10-04
6969,,2,BRONX,2014-10-04
6970,,1,QUEENS,2014-10-04
6971,,7,BROOKLYN,2014-10-04
6972,,6,BROOKLYN,2014-10-05
6973,,1,QUEENS,2014-10-05
6974,,2,MANHATTAN,2014-10-05
6975,,7,BRONX,2014-10-06
6976,,27,BROOKLYN,2014-10-06
6977,,19,MANHATTAN,2014-10-06
6978,,11,QUEENS,2014-10-06
6979,,21,BROOKLYN,2014-10-07
6980,,4,BRONX,2014-10-07
6981,,9,QUEENS,2014-10-07
6982,,3,MANHATTAN,2014-10-07
6983,,5,QUEENS,2014-10-08
6984,,8,BRONX,2014-10-08
6985,,46,BROOKLYN,2014-10-08
6986,,4,MANHATTAN,2014-10-08
6987,,1,STATEN ISLAND,2014-10-08
6988,,10,QUEENS,2014-10-09
6989,,12,MANHATTAN,2014-10-09
6990,,8,BRONX,2014-10-09
6991,,22,BROOKLYN,2014-10-09
6992,,3,STATEN ISLAND,2014-10-09
6993,,5,BRONX,2014-10-10
6994,,24,MANHATTAN,2014-10-10
6995,,29,BROOKLYN,2014-10-10
6996,,9,QUEENS,2014-10-10
6997,,13,BROOKLYN,2014-10-11
6998,,1,BRONX,2014-10-11
6999,,1,QUEENS,2014-10-11
7000,,1,BRONX,2014-10-12
7001,,6,QUEENS,2014-10-12
7002,,14,MANHATTAN,2014-10-12
7003,,6,BROOKLYN,2014-10-12
7004,,15,BROOKLYN,2014-10-13
7005,,17,MANHATTAN,2014-10-13
7006,,5,BRONX,2014-10-13
7007,,6,QUEENS,2014-10-13
7008,,12,MANHATTAN,2014-10-14
7009,,4,STATEN ISLAND,2014-10-14
7010,,14,BROOKLYN,2014-10-14
7011,,6,BRONX,2014-10-14
7012,,15,QUEENS,2014-10-14
7013,,9,BROOKLYN,2014-10-15
7014,,3,STATEN ISLAND,2014-10-15
7015,,21,MANHATTAN,2014-10-15
7016,,9,QUEENS,2014-10-15
7017,,4,QUEENS,2014-10-16
7018,,18,MANHATTAN,2014-10-16
7019,,4,BRONX,2014-10-16
7020,,20,BROOKLYN,2014-10-16
7021,,5,STATEN ISLAND,2014-10-16
7022,,7,BRONX,2014-10-17
7023,,28,BROOKLYN,2014-10-17
7024,,4,MANHATTAN,2014-10-17
7025,,4,QUEENS,2014-10-17
7026,,2,STATEN ISLAND,2014-10-17
7027,,19,BROOKLYN,2014-10-18
7028,,2,MANHATTAN,2014-10-18
7029,,5,QUEENS,2014-10-18
7030,,5,QUEENS,2014-10-19
7031,,4,MANHATTAN,2014-10-19
7032,,12,BROOKLYN,2014-10-19
7033,,11,QUEENS,2014-10-20
7034,,9,BROOKLYN,2014-10-20
7035,,7,MANHATTAN,2014-10-20
7036,,4,BRONX,2014-10-20
7037,,14,BROOKLYN,2014-10-21
7038,,6,QUEENS,2014-10-21
7039,,4,MANHATTAN,2014-10-21
7040,,2,QUEENS,2014-10-22
7041,,8,BROOKLYN,2014-10-22
7042,,7,MANHATTAN,2014-10-22
7043,,1,BRONX,2014-10-22
7044,,29,BRONX,2014-10-23
7045,,21,BROOKLYN,2014-10-23
7046,,6,MANHATTAN,2014-10-23
7047,,4,QUEENS,2014-10-23
7048,,1,STATEN ISLAND,2014-10-23
7049,,7,MANHATTAN,2014-10-24
7050,,1,STATEN ISLAND,2014-10-24
7051,,7,BRONX,2014-10-24
7052,,53,BROOKLYN,2014-10-24
7053,,5,QUEENS,2014-10-24
7054,,7,BROOKLYN,2014-10-25
7055,,5,QUEENS,2014-10-25
7056,,3,MANHATTAN,2014-10-26
7057,,6,BROOKLYN,2014-10-26
7058,,4,QUEENS,2014-10-27
7059,,24,MANHATTAN,2014-10-27
7060,,1,BRONX,2014-10-27
7061,,1,STATEN ISLAND,2014-10-27
7062,,35,BROOKLYN,2014-10-27
7063,,6,QUEENS,2014-10-28
7064,,1,STATEN ISLAND,2014-10-28
7065,,38,BROOKLYN,2014-10-28
7066,,7,BRONX,2014-10-28
7067,,8,MANHATTAN,2014-10-28
7068,,2,BRONX,2014-10-29
7069,,4,MANHATTAN,2014-10-29
7070,,32,BROOKLYN,2014-10-29
7071,,9,QUEENS,2014-10-29
7072,,10,MANHATTAN,2014-10-30
7073,,13,BRONX,2014-10-30
7074,,8,QUEENS,2014-10-30
7075,,17,BROOKLYN,2014-10-30
7076,,18,BROOKLYN,2014-10-31
7077,,54,BRONX,2014-10-31
7078,,3,MANHATTAN,2014-10-31
7079,,11,QUEENS,2014-10-31
7080,,7,BROOKLYN,2014-11-01
7081,,1,QUEENS,2014-11-01
7082,,2,MANHATTAN,2014-11-02
7083,,2,BROOKLYN,2014-11-02
7084,,1,MANHATTAN,2014-11-03
7085,,15,QUEENS,2014-11-03
7086,,31,BRONX,2014-11-03
7087,,2,STATEN ISLAND,2014-11-03
7088,,13,BROOKLYN,2014-11-03
7089,,2,STATEN ISLAND,2014-11-04
7090,,5,MANHATTAN,2014-11-04
7091,,2,BRONX,2014-11-04
7092,,3,QUEENS,2014-11-04
7093,,7,BROOKLYN,2014-11-04
7094,,2,MANHATTAN,2014-11-05
7095,,1,STATEN ISLAND,2014-11-05
7096,,2,BRONX,2014-11-05
7097,,3,QUEENS,2014-11-05
7098,,27,BROOKLYN,2014-11-05
7099,,57,BROOKLYN,2014-11-06
7100,,7,MANHATTAN,2014-11-06
7101,,8,STATEN ISLAND,2014-11-06
7102,,54,BRONX,2014-11-06
7103,,17,QUEENS,2014-11-06
7104,,2,QUEENS,2014-11-07
7105,,1,STATEN ISLAND,2014-11-07
7106,,8,BROOKLYN,2014-11-07
7107,,2,MANHATTAN,2014-11-07
7108,,1,STATEN ISLAND,2014-11-08
7109,,35,BROOKLYN,2014-11-08
7110,,8,QUEENS,2014-11-08
7111,,1,MANHATTAN,2014-11-08
7112,,2,BRONX,2014-11-09
7113,,4,MANHATTAN,2014-11-09
7114,,3,QUEENS,2014-11-09
7115,,5,BROOKLYN,2014-11-09
7116,,8,QUEENS,2014-11-10
7117,,2,BRONX,2014-11-10
7118,,13,BROOKLYN,2014-11-10
7119,,10,MANHATTAN,2014-11-10
7120,,2,BRONX,2014-11-11
7121,,12,BROOKLYN,2014-11-11
7122,,7,QUEENS,2014-11-11
7123,,5,MANHATTAN,2014-11-11
7124,,3,STATEN ISLAND,2014-11-12
7125,,15,QUEENS,2014-11-12
7126,,18,BROOKLYN,2014-11-12
7127,,3,MANHATTAN,2014-11-12
7128,,2,BRONX,2014-11-12
7129,,48,BRONX,2014-11-13
7130,,8,MANHATTAN,2014-11-13
7131,,16,BROOKLYN,2014-11-13
7132,,1,STATEN ISLAND,2014-11-13
7133,,31,QUEENS,2014-11-13
7134,,2,STATEN ISLAND,2014-11-14
7135,,4,QUEENS,2014-11-14
7136,,7,MANHATTAN,2014-11-14
7137,,11,BRONX,2014-11-14
7138,,33,BROOKLYN,2014-11-14
7139,,2,BRONX,2014-11-15
7140,,5,BROOKLYN,2014-11-15
7141,,3,MANHATTAN,2014-11-15
7142,,9,MANHATTAN,2014-11-16
7143,,4,QUEENS,2014-11-16
7144,,6,BROOKLYN,2014-11-16
7145,,8,QUEENS,2014-11-17
7146,,7,BRONX,2014-11-17
7147,,18,MANHATTAN,2014-11-17
7148,,13,BROOKLYN,2014-11-17
7149,,1,MANHATTAN,2014-11-18
7150,,4,BRONX,2014-11-18
7151,,5,QUEENS,2014-11-18
7152,,3,BROOKLYN,2014-11-18
7153,,39,BRONX,2014-11-19
7154,,3,QUEENS,2014-11-19
7155,,22,BROOKLYN,2014-11-19
7156,,5,QUEENS,2014-11-20
7157,,8,MANHATTAN,2014-11-20
7158,,1,STATEN ISLAND,2014-11-20
7159,,17,BROOKLYN,2014-11-20
7160,,27,BRONX,2014-11-20
7161,,1,MANHATTAN,2014-11-21
7162,,19,BROOKLYN,2014-11-21
7163,,1,QUEENS,2014-11-21
7164,,6,QUEENS,2014-11-22
7165,,26,BROOKLYN,2014-11-22
7166,,5,MANHATTAN,2014-11-22
7167,,3,BROOKLYN,2014-11-23
7168,,2,MANHATTAN,2014-11-23
7169,,2,QUEENS,2014-11-23
7170,,5,QUEENS,2014-11-24
7171,,16,BROOKLYN,2014-11-24
7172,,3,MANHATTAN,2014-11-24
7173,,1,BRONX,2014-11-25
7174,,5,MANHATTAN,2014-11-25
7175,,4,QUEENS,2014-11-25
7176,,10,BROOKLYN,2014-11-25
7177,,6,QUEENS,2014-11-26
7178,,8,BROOKLYN,2014-11-26
7179,,3,STATEN ISLAND,2014-11-27
7180,,1,QUEENS,2014-11-27
7181,,2,MANHATTAN,2014-11-27
7182,,11,BRONX,2014-11-28
7183,,11,QUEENS,2014-11-28
7184,,48,BROOKLYN,2014-11-28
7185,,1,BRONX,2014-11-30
7186,,5,MANHATTAN,2014-11-30
7187,,4,QUEENS,2014-11-30
7188,,3,BROOKLYN,2014-11-30
7189,,9,MANHATTAN,2014-12-01
7190,,21,BROOKLYN,2014-12-01
7191,,2,BRONX,2014-12-01
7192,,7,QUEENS,2014-12-01
7193,,14,BRONX,2014-12-02
7194,,19,BROOKLYN,2014-12-02
7195,,6,QUEENS,2014-12-02
7196,,33,MANHATTAN,2014-12-02
7197,,13,BRONX,2014-12-03
7198,,2,MANHATTAN,2014-12-03
7199,,82,BROOKLYN,2014-12-03
7200,,6,QUEENS,2014-12-03
7201,,7,MANHATTAN,2014-12-04
7202,,5,QUEENS,2014-12-04
7203,,44,BRONX,2014-12-04
7204,,21,BROOKLYN,2014-12-04
7205,,4,STATEN ISLAND,2014-12-04
7206,,4,QUEENS,2014-12-05
7207,,1,STATEN ISLAND,2014-12-05
7208,,35,BRONX,2014-12-05
7209,,7,MANHATTAN,2014-12-05
7210,,16,BROOKLYN,2014-12-05
7211,,2,QUEENS,2014-12-06
7212,,3,BRONX,2014-12-06
7213,,3,STATEN ISLAND,2014-12-06
7214,,3,BROOKLYN,2014-12-06
7215,,4,MANHATTAN,2014-12-06
7216,,1,QUEENS,2014-12-07
7217,,8,BROOKLYN,2014-12-07
7218,,2,MANHATTAN,2014-12-07
7219,,2,MANHATTAN,2014-12-08
7220,,22,BROOKLYN,2014-12-08
7221,,2,BRONX,2014-12-08
7222,,4,QUEENS,2014-12-08
7223,,2,MANHATTAN,2014-12-09
7224,,16,BROOKLYN,2014-12-09
7225,,3,QUEENS,2014-12-09
7226,,2,BRONX,2014-12-09
7227,,1,STATEN ISLAND,2014-12-09
7228,,1,STATEN ISLAND,2014-12-10
7229,,96,BRONX,2014-12-10
7230,,4,QUEENS,2014-12-10
7231,,67,BROOKLYN,2014-12-10
7232,,3,MANHATTAN,2014-12-10
7233,,25,BRONX,2014-12-11
7234,,1,MANHATTAN,2014-12-11
7235,,6,QUEENS,2014-12-11
7236,,87,BROOKLYN,2014-12-11
7237,,32,BROOKLYN,2014-12-12
7238,,4,QUEENS,2014-12-12
7239,,10,MANHATTAN,2014-12-12
7240,,1,MANHATTAN,2014-12-13
7241,,3,BROOKLYN,2014-12-13
7242,,1,QUEENS,2014-12-13
7243,,2,QUEENS,2014-12-14
7244,,2,BRONX,2014-12-14
7245,,6,MANHATTAN,2014-12-14
7246,,4,BROOKLYN,2014-12-14
7247,,23,BROOKLYN,2014-12-15
7248,,59,BRONX,2014-12-15
7249,,96,QUEENS,2014-12-15
7250,,8,MANHATTAN,2014-12-15
7251,,9,MANHATTAN,2014-12-16
7252,,1,STATEN ISLAND,2014-12-16
7253,,12,QUEENS,2014-12-16
7254,,42,BRONX,2014-12-16
7255,,34,BROOKLYN,2014-12-16
7256,,28,BROOKLYN,2014-12-17
7257,,5,QUEENS,2014-12-17
7258,,24,MANHATTAN,2014-12-17
7259,,28,BRONX,2014-12-17
7260,,9,MANHATTAN,2014-12-18
7261,,8,BRONX,2014-12-18
7262,,4,QUEENS,2014-12-18
7263,,5,BROOKLYN,2014-12-18
7264,,21,BROOKLYN,2014-12-19
7265,,20,MANHATTAN,2014-12-19
7266,,3,QUEENS,2014-12-19
7267,,1,BRONX,2014-12-19
7268,,67,BRONX,2014-12-20
7269,,13,BROOKLYN,2014-12-20
7270,,10,MANHATTAN,2014-12-20
7271,,2,BROOKLYN,2014-12-21
7272,,3,BRONX,2014-12-21
7273,,2,MANHATTAN,2014-12-21
7274,,1,QUEENS,2014-12-21
7275,,4,QUEENS,2014-12-22
7276,,18,BROOKLYN,2014-12-22
7277,,3,MANHATTAN,2014-12-22
7278,,1,BRONX,2014-12-23
7279,,4,BROOKLYN,2014-12-23
7280,,21,BROOKLYN,2014-12-24
7281,,2,MANHATTAN,2014-12-24
7282,,2,QUEENS,2014-12-25
7283,,1,BRONX,2014-12-25
7284,,8,BROOKLYN,2014-12-25
7285,,1,MANHATTAN,2014-12-25
7286,,12,BROOKLYN,2014-12-26
7287,,2,MANHATTAN,2014-12-26
7288,,10,QUEENS,2014-12-26
7289,,1,BRONX,2014-12-26
7290,,1,MANHATTAN,2014-12-27
7291,,4,QUEENS,2014-12-27
7292,,3,BROOKLYN,2014-12-27
7293,,3,MANHATTAN,2014-12-28
7294,,4,BROOKLYN,2014-12-28
7295,,1,STATEN ISLAND,2014-12-28
7296,,5,QUEENS,2014-12-28
7297,,2,BRONX,2014-12-28
7298,,37,BROOKLYN,2014-12-29
7299,,7,QUEENS,2014-12-29
7300,,2,BRONX,2014-12-29
7301,,2,MANHATTAN,2014-12-29
7302,,8,QUEENS,2014-12-30
7303,,2,BRONX,2014-12-30
7304,,33,BROOKLYN,2014-12-30
7305,,4,MANHATTAN,2014-12-30
7306,,7,BRONX,2014-12-31
7307,,3,QUEENS,2014-12-31
7308,,3,MANHATTAN,2014-12-31
7309,,43,BROOKLYN,2014-12-31
7310,,1,BRONX,2015-01-01
7311,,2,MANHATTAN,2015-01-01
7312,,3,BROOKLYN,2015-01-01
7313,,49,BROOKLYN,2015-01-02
7314,,5,QUEENS,2015-01-02
7315,,1,STATEN ISLAND,2015-01-02
7316,,2,MANHATTAN,2015-01-02
7317,,1,BRONX,2015-01-02
7318,,1,MANHATTAN,2015-01-03
7319,,5,QUEENS,2015-01-03
7320,,8,BROOKLYN,2015-01-03
7321,,1,MANHATTAN,2015-01-04
7322,,3,QUEENS,2015-01-04
7323,,19,BROOKLYN,2015-01-04
7324,,28,BROOKLYN,2015-01-05
7325,,3,MANHATTAN,2015-01-05
7326,,9,QUEENS,2015-01-05
7327,,3,BRONX,2015-01-05
7328,,50,MANHATTAN,2015-01-06
7329,,4,BROOKLYN,2015-01-06
7330,,1,BRONX,2015-01-06
7331,,3,BRONX,2015-01-07
7332,,7,QUEENS,2015-01-07
7333,,76,BROOKLYN,2015-01-07
7334,,64,MANHATTAN,2015-01-07
7335,,2,BRONX,2015-01-08
7336,,6,MANHATTAN,2015-01-08
7337,,47,BROOKLYN,2015-01-08
7338,,3,QUEENS,2015-01-08
7339,,28,STATEN ISLAND,2015-01-08
7340,,37,BROOKLYN,2015-01-09
7341,,2,MANHATTAN,2015-01-09
7342,,2,QUEENS,2015-01-09
7343,,2,BRONX,2015-01-10
7344,,1,QUEENS,2015-01-10
7345,,2,MANHATTAN,2015-01-10
7346,,4,BROOKLYN,2015-01-11
7347,,4,MANHATTAN,2015-01-11
7348,,14,QUEENS,2015-01-12
7349,,1,MANHATTAN,2015-01-12
7350,,13,BROOKLYN,2015-01-12
7351,,13,QUEENS,2015-01-13
7352,,1,BRONX,2015-01-13
7353,,7,BROOKLYN,2015-01-13
7354,,17,MANHATTAN,2015-01-13
7355,,4,QUEENS,2015-01-14
7356,,1,BRONX,2015-01-14
7357,,4,MANHATTAN,2015-01-14
7358,,7,BROOKLYN,2015-01-14
7359,,5,MANHATTAN,2015-01-15
7360,,1,QUEENS,2015-01-15
7361,,9,BROOKLYN,2015-01-15
7362,,1,BRONX,2015-01-15
7363,,15,BROOKLYN,2015-01-16
7364,,4,QUEENS,2015-01-16
7365,,15,MANHATTAN,2015-01-16
7366,,1,BRONX,2015-01-17
7367,,5,BROOKLYN,2015-01-17
7368,,2,QUEENS,2015-01-17
7369,,5,BROOKLYN,2015-01-18
7370,,4,MANHATTAN,2015-01-18
7371,,4,BROOKLYN,2015-01-19
7372,,2,QUEENS,2015-01-19
7373,,3,MANHATTAN,2015-01-19
7374,,5,BRONX,2015-01-20
7375,,4,QUEENS,2015-01-20
7376,,19,BROOKLYN,2015-01-20
7377,,4,MANHATTAN,2015-01-20
7378,,4,MANHATTAN,2015-01-21
7379,,2,QUEENS,2015-01-21
7380,,17,BROOKLYN,2015-01-21
7381,,3,BRONX,2015-01-21
7382,,9,MANHATTAN,2015-01-22
7383,,15,BROOKLYN,2015-01-22
7384,,3,QUEENS,2015-01-22
7385,,3,BRONX,2015-01-22
7386,,12,MANHATTAN,2015-01-23
7387,,31,BROOKLYN,2015-01-23
7388,,1,BRONX,2015-01-23
7389,,3,QUEENS,2015-01-23
7390,,1,STATEN ISLAND,2015-01-23
7391,,2,QUEENS,2015-01-24
7392,,2,BROOKLYN,2015-01-24
7393,,1,MANHATTAN,2015-01-25
7394,,1,QUEENS,2015-01-25
7395,,3,BROOKLYN,2015-01-25
7396,,1,BRONX,2015-01-25
7397,,96,BROOKLYN,2015-01-26
7398,,1,MANHATTAN,2015-01-26
7399,,3,QUEENS,2015-01-26
7400,,1,QUEENS,2015-01-27
7401,,1,BRONX,2015-01-27
7402,,2,MANHATTAN,2015-01-27
7403,,2,BROOKLYN,2015-01-27
7404,,48,MANHATTAN,2015-01-28
7405,,102,BROOKLYN,2015-01-28
7406,,22,BRONX,2015-01-28
7407,,1,STATEN ISLAND,2015-01-28
7408,,38,QUEENS,2015-01-28
7409,,3,QUEENS,2015-01-29
7410,,7,MANHATTAN,2015-01-29
7411,,34,BROOKLYN,2015-01-29
7412,,46,BRONX,2015-01-29
7413,,55,MANHATTAN,2015-01-30
7414,,2,QUEENS,2015-01-30
7415,,7,BROOKLYN,2015-01-30
7416,,43,BRONX,2015-01-30
7417,,4,BROOKLYN,2015-01-31
7418,,5,MANHATTAN,2015-01-31
7419,,2,QUEENS,2015-01-31
7420,,12,MANHATTAN,2015-02-01
7421,,1,QUEENS,2015-02-01
7422,,5,BROOKLYN,2015-02-01
7423,,5,BROOKLYN,2015-02-02
7424,,2,QUEENS,2015-02-02
7425,,2,BRONX,2015-02-02
7426,,6,BROOKLYN,2015-02-03
7427,,30,MANHATTAN,2015-02-03
7428,,37,BRONX,2015-02-03
7429,,2,QUEENS,2015-02-03
7430,,42,BRONX,2015-02-04
7431,,11,QUEENS,2015-02-04
7432,,19,BROOKLYN,2015-02-04
7433,,15,MANHATTAN,2015-02-04
7434,,7,QUEENS,2015-02-05
7435,,15,BROOKLYN,2015-02-05
7436,,6,BRONX,2015-02-05
7437,,1,STATEN ISLAND,2015-02-05
7438,,10,MANHATTAN,2015-02-05
7439,,6,BROOKLYN,2015-02-06
7440,,2,QUEENS,2015-02-06
7441,,1,BRONX,2015-02-07
7442,,7,BROOKLYN,2015-02-07
7443,,5,QUEENS,2015-02-07
7444,,6,MANHATTAN,2015-02-07
7445,,2,BROOKLYN,2015-02-08
7446,,1,BRONX,2015-02-08
7447,,4,MANHATTAN,2015-02-08
7448,,2,QUEENS,2015-02-08
7449,,6,QUEENS,2015-02-09
7450,,19,BROOKLYN,2015-02-09
7451,,4,MANHATTAN,2015-02-09
7452,,1,BRONX,2015-02-09
7453,,2,MANHATTAN,2015-02-10
7454,,12,BROOKLYN,2015-02-10
7455,,4,QUEENS,2015-02-10
7456,,3,BRONX,2015-02-10
7457,,7,QUEENS,2015-02-11
7458,,8,BRONX,2015-02-11
7459,,1,STATEN ISLAND,2015-02-11
7460,,20,BROOKLYN,2015-02-11
7461,,9,MANHATTAN,2015-02-11
7462,,2,BRONX,2015-02-12
7463,,11,MANHATTAN,2015-02-12
7464,,36,BROOKLYN,2015-02-12
7465,,5,QUEENS,2015-02-12
7466,,4,BROOKLYN,2015-02-13
7467,,2,BRONX,2015-02-13
7468,,7,MANHATTAN,2015-02-13
7469,,1,STATEN ISLAND,2015-02-14
